Num  Name,Epoch,q,e,i,w,Node,Tp,Ref,
C/2013 J3 (McNaught),56474,3.98868917,0.99795123,118.2255,320.95854,200.75712,20130222.88,JPL,23
P/2013 J4 (PANSTARRS),56421,2.28710511,0.64612854,4.76128,81.63084,77.63025,20130724.95,JPL,13
C/2013 J5 (Boattini),56436,4.90488985,0.99931412,136.01054,19.15715,256.76577,20121129.94,JPL,13
C/2013 J6 (Catalina),56439,2.41572297,0.95963746,85.05498,125.64456,68.4212,20130409.56,JPL,11
C/2013 K1 (Christensen),56443,0.94826289,0.98811353,42.34152,171.33256,125.90867,20130530.17,JPL,11
C/2013 L2 (Catalina),56471,4.87233434,1.00084593,106.77604,1.94201,285.87723,20120511.19,JPL,18
P/2013 N3 (PANSTARRS),56506,3.02886828,0.5924244,2.17041,323.94989,17.6807,20140211.78,JPL,11
C/2013 N4 (Borisov),56548,1.21040545,0.97480508,37.03523,142.28086,322.60991,20130821.51,JPL,36
P/2013 N5 (PANSTARRS),56516,1.82305401,0.73193472,23.24252,176.24268,187.74611,20130702.44,JPL,8
P/2013 O2 (PANSTARRS),56576,2.1460071,0.43893976,13.30706,213.7374,207.67537,20131216.36,JPL,26
C/2013 O3 (McNaught),56569,3.18010315,0.99611832,102.83974,337.96854,276.75212,20130909.99,JPL,18
P/2013 P1 (PANSTARRS),56524,3.39021524,0.60525201,18.7023,138.10644,160.79507,20130226.08,JPL,12
C/2013 P2 (PANSTARRS),56710,2.83492477,0.99890411,125.53216,104.9737,2.02867,20140217.05,JPL,41
C/2013 P3 (Palomar),56892,8.64651855,1.00114937,93.90544,177.19178,177.27591,20141123.98,JPL,53
C/2013 P4 (PANSTARRS),56856,5.96705192,0.59604616,4.26437,113.55943,256.61429,20140812.39,JPL,39
C/2013 PE67 (Catalina-Spacewatch),56609,1.84707244,0.96680553,116.71754,59.48432,325.96097,20131209.3,JPL,17
C/2013 R1 (Lovejoy),56654,0.81182562,0.99842497,64.04094,67.16644,70.71118,20131222.73,JPL,66
P/2013 R3 (Catalina-PANSTARRS),56579,2.20358198,0.27344815,0.89893,8.23209,342.6855,20130805.15,JPL,17
P/2013 R3-A (Catalina-PANSTARRS),56644,2.20377481,0.27332884,0.89799,8.32479,342.64133,20130805.28,JPL,2
P/2013 R3-B (Catalina-PANSTARRS),56644,2.2038057,0.27331467,0.89965,8.26559,342.70024,20130805.28,JPL,2
C/2013 S1 (Catalina),56574,2.82425456,1.00030732,83.96029,166.06185,221.53618,20130802.91,JPL,15
P/2013 T1 (PANSTARRS),56573,2.21047915,0.62325862,24.20988,345.84006,10.28368,20130731.27,JPL,7
P/2013 T2 (Schwartz),56596,1.59962244,0.52849102,9.35213,342.52189,2.62982,20130620.68,JPL,13
C/2013 TW5 (Spacewatch),56831,5.83062883,0.98694096,31.4014,190.37544,319.70382,20140817.66,JPL,53
P/2013 TL117 (Lemmon),56674,1.11767208,0.6899138,9.36564,112.19913,3.36202,20140218.22,JPL,45
C/2013 U1 (Catalina),56596,2.41879289,0.79713554,23.94154,143.14239,211.25173,20131118.73,JPL,11
C/2013 U2 (Holvorcem),56966,5.11674034,0.99430296,43.09409,107.3756,7.00109,20141025.87,JPL,60
C/2013 UQ4 (Catalina),56849,1.08097487,0.98215383,145.25856,23.31215,317.66238,20140705.96,JPL,71
C/2013 US10 (Catalina),57348,0.82296966,1.00028041,148.87829,340.35879,186.14456,20151115.72,JPL,80
C/2013 V1 (Boattini),56699,1.66084622,1.00142533,65.31009,48.03466,72.81032,20140421.23,JPL,57
C/2013 V2 (Borisov),56890,3.50792334,1.00446361,37.84839,94.46239,48.43579,20141014.35,JPL,72
C/2013 V3 (Nevski),56629,1.38669269,0.89096859,32.13448,339.6433,100.91812,20131029.91,JPL,31
C/2013 V4 (Catalina),57238,5.18542224,1.00262116,67.85419,40.44507,55.62031,20151007.56,JPL,77
C/2013 V5 (Oukaimeden),56786,0.62558111,0.99871834,154.88544,314.56844,278.61627,20140928.22,JPL,50
P/2013 W1 (PANSTARRS),56647,1.41561157,0.59387758,4.69949,1.32717,117.85608,20140308.18,JPL,16
C/2013 W2 (PANSTARRS),57042,4.44444166,0.57470981,4.56706,307.19792,179.84288,20150105.26,JPL,25
C/2013 X1 (PANSTARRS),57376,1.31423561,1.00101095,163.23168,164.46177,130.95564,20160420.73,JPL,79
C/2013 Y2 (PANSTARRS),56726,1.91908602,0.99127488,29.41474,308.8415,243.40097,20140613.65,JPL,36
P/2013 YG46 (Spacewatch),56739,1.80442232,0.45405612,8.10811,234.19374,55.69646,20170120.31,JPL,9
P/2014 A2 (Hill),56676,2.07467663,0.6498336,24.51349,356.22649,106.67203,20131028.34,JPL,13
P/2014 A3 (PANSTARRS),56714,3.54695712,0.24174615,13.66995,213.15763,230.59444,20130418.21,JPL,9
C/2014 A4 (SONEAR),57322,4.18018023,1.00085415,121.35994,356.78843,29.72721,20150905.86,JPL,73
C/2014 A5 (PANSTARRS),56808,4.79990851,0.96847895,31.90461,182.69806,310.11193,20140814.4,JPL,17
C/2014 AA52 (Catalina),56950,2.00263818,1.00042498,105.2112,292.25924,330.49305,20150227.64,JPL,41
C/2014 B1 (Schwartz),57589,9.55748657,1.00473016,28.36715,345.77821,161.40018,20170909.24,JPL,33
P/2014 C1 (TOTAS),56698,1.68570811,0.44606779,2.67959,23.99707,167.86682,20131218.95,JPL,7
C/2014 C2 (STEREO),56724,0.51234038,1,135.50216,56.07547,283.34708,20140218.25,JPL,7
C/2014 C3 (NEOWISE),56745,1.86202557,0.98282529,151.78432,345.87682,204.40693,20140116.73,JPL,30
P/2014 E1 (Larson),56770,2.14112969,0.42317966,15.9791,185.8144,39.08918,20140522.01,JPL,27
C/2014 E2 (Jacques),56870,0.66391724,0.99903547,156.39275,344.03714,56.3916,20140702.51,JPL,52
C/2014 F1 (Hill),56766,3.49637923,0.99902437,108.25295,8.24435,239.90232,20131004.84,JPL,24
C/2014 F2 (Tenagra),56878,4.31445976,0.97088825,119.06119,86.04125,267.44979,20150102.3,JPL,37
C/2014 F3 (Sheppard-Trujillo),56918,5.72167523,0.64406218,6.48311,1.30202,327.56586,20210509.94,JPL,10
C/2014 G1 (PANSTARRS),56775,5.4685189,0.99431439,165.64025,77.05504,337.93072,20131106.66,JPL,13
C/2014 G3 (PANSTARRS),56925,4.69797744,0.91563588,155.82454,147.80335,4.54222,20150202.58,JPL,26
C/2014 H1 (Christensen),56780,2.1389058,0.98488274,99.93626,169.18501,34.70149,20140415.33,JPL,14
C/2014 HU195 (Valdes-TOTAS),57487,5.12117508,0.76594441,5.82208,145.07395,115.78912,20150518.08,JPL,11
C/2014 J1 (Catalina),56794,1.70852563,0.80230504,159.69627,195.48217,41.94226,20140620.02,JPL,10
P/2014 L2 (NEOWISE),56904,2.23454095,0.64676267,5.18441,182.7781,149.40573,20140715.42,JPL,31
P/2014 L3 (Hill),56857,1.85396428,0.77309433,6.26405,178.61008,115.56637,20140628.57,JPL,16
C/2014 L5 (Lemmon),56905,6.20316958,1.00264485,122.80511,45.61133,35.68347,20141126.38,JPL,17
C/2014 M1 (PANSTARRS),57179,5.57669508,1.00234852,160.17678,336.74217,234.67338,20150826.52,JPL,20
C/2014 M2 (Christensen),56880,6.90853508,0.9929284,32.40622,40.7053,245.32824,20140718.03,JPL,10
C/2014 M3 (Catalina),56865,2.43428305,0.98240933,164.90964,93.74136,80.36731,20140621.94,JPL,13
P/2014 M4 (PANSTARRS),56916,2.35144142,0.59554449,3.34516,145.27214,265.06187,20141227.59,JPL,19
P/2014 MG4 (Spacewatch-PANSTARRS),57085,3.71321231,0.2591749,9.36875,298.77132,311.85378,20130613.02,JPL,25
C/2014 N2 (PANSTARRS),56873,2.18440057,0.99953979,133.0132,237.86082,143.80419,20141008.23,JPL,19
C/2014 N3 (NEOWISE),57240,3.88223037,0.99933051,61.63826,353.56535,19.92707,20150313.2,JPL,51
P/2014 O3 (PANSTARRS),56856,4.64064436,0.38502274,7.8066,204.3608,87.70403,20140417.52,JPL,11
C/2014 OE4 (PANSTARRS),57669,6.24430088,0.9993916,81.34932,65.74024,240.40092,20161210.72,JPL,41
C/2014 Q1 (PANSTARRS),57073,0.31457044,0.99972148,43.10685,120.0503,8.76248,20150706.51,JPL,48
C/2014 Q2 (Lovejoy),57110,1.29035777,0.99777285,80.3013,12.39522,94.97507,20150130.07,JPL,55
C/2014 QU2 (PANSTARRS),56904,2.22330475,0.99130586,124.81803,320.47012,332.99878,20140709.91,JPL,20
C/2014 Q3 (Borisov),56949,1.64740782,0.94206611,89.94888,47.38085,63.12952,20141119.07,JPL,23
C/2014 Q6 (PANSTARRS),56940,4.22272025,0.99938648,49.79684,2.53562,326.65591,20150106.39,JPL,9
C/2014 R1 (Borisov),57031,1.34543147,0.99250124,9.93289,55.64908,104.05184,20141119.24,JPL,35
C/2014 R3 (PANSTARRS),57605,7.2754028,0.99987529,90.8375,113.40055,334.1121,20160807.89,JPL,40
C/2014 R4 (Gibbs),56947,1.81796642,0.99943105,42.41156,180.84083,279.52995,20141021.51,JPL,18
P/2014 R5 (Lemmon-PANSTARRS),56929,2.3861332,0.41280479,1.0882,213.84994,126.53985,20140617.49,JPL,11
C/2014 S1 (PANSTARRS),56971,8.13730458,1.00100455,123.8046,288.82316,352.65994,20131030.28,JPL,9
C/2014 S2 (PANSTARRS),57397,2.10064268,0.98762586,64.67037,87.80661,8.12224,20151209.8,JPL,37
C/2014 S3 (PANSTARRS),56932,2.04947286,0.97734277,169.32099,293.1582,356.04863,20140813.37,JPL,8
C/2014 TG64 (Catalina),56953,3.23906177,0.78242472,22.28267,294.77789,50.29028,20140526.02,JPL,8
P/2014 U2 (Kowalski),56974,1.16429827,0.60294876,7.49559,35.25221,356.18068,20141007.15,JPL,10
C/2014 U3 (Kowalski),56968,2.55876093,0.99763262,152.99208,51.32553,163.58105,20140903.58,JPL,9
P/2014 U4 (PANSTARRS),56957,1.84340456,0.47101254,6.45696,347.72905,12.0453,20140803.92,JPL,4
P/2014 V1 (PANSTARRS),56974,2.52128516,0.44224139,22.43921,180.03408,166.65837,20150128.88,JPL,8
P/2014 W1 (PANSTARRS),56993,2.66212281,0.39635847,8.80944,150.3456,247.24877,20140801.07,JPL,6
C/2014 W2 (PANSTARRS),57434,2.67018789,0.99831654,81.99856,85.00944,69.96277,20160310.48,JPL,49
C/2014 W3 (PANSTARRS),57108,6.06623208,1.00693927,90.1126,158.91727,286.37329,20140227.21,JPL,9
P/2014 W4 (PANSTARRS),57279,4.26109049,0.35307657,15.27434,67.41185,33.35257,20151229.5,JPL,14
C/2014 W5 (Lemmon-PANSTARRS),56982,2.59575192,1,146.32517,276.90658,245.55646,20160211.81,JPL,2
C/2014 W6 (Catalina),57052,3.08762511,1.00174173,53.56429,209.85478,338.12978,20150319,JPL,17
C/2014 W7 (Christensen),57002,1.4882546,0.86926791,98.31367,33.23974,151.26075,20141231.62,JPL,10
C/2014 W8 (PANSTARRS),56989,4.9097878,0.99917232,41.19923,230.57662,224.58912,20150921.11,JPL,6
C/2014 W9 (PANSTARRS),57051,1.58745533,0.85784462,10.63053,167.76947,21.28859,20150215.71,JPL,17
C/2014 W10 (PANSTARRS),56992,7.9973181,1,85.12155,356.28754,43.68352,20140207.59,JPL,3
C/2014 W11 (PANSTARRS),57174,3.42680678,0.6502301,12.70662,225.6449,295.94236,20150617.37,JPL,33
P/2014 W12 (Gibbs),57000,1.67613297,0.52422048,8.51262,37.02017,299.2662,20141115.16,JPL,11
P/2014 X1 (Elenin),57045,1.81487858,0.71000427,25.97141,34.36792,61.56936,20150107.74,JPL,13
C/2014 XB8 (PANSTARRS),57054,3.0102786,0.99666417,149.78269,351.44752,37.46625,20150405.63,JPL,16
C/2014 Y1 (PANSTARRS),57131,2.24097398,1.00210278,14.92128,182.26606,19.51641,20160117.65,JPL,25
C/2015 A1 (PANSTARRS),57110,1.99550517,0.90081555,80.36576,244.87927,341.08597,20150313.06,JPL,17
C/2015 A2 (PANSTARRS),57037,5.03440092,1,107.70115,220.29394,258.38396,20151029.28,JPL,3
P/2015 A3 (PANSTARRS),57040,1.15385721,0.8481677,172.51374,249.50861,277.08214,20150222.75,JPL,1
P/2015 B1 (PANSTARRS),57094,5.97566722,0.38250119,18.02725,188.2681,353.35578,20150919.65,JPL,11
C/2015 B2 (PANSTARRS),57403,3.36960865,1.00023184,105.08817,284.76789,341.90128,20160506.57,JPL,27
P/2015 B4 (Lemmon-PANSTARRS),57343,3.7554001,0.56894499,1.74262,227.77779,266.65615,20150217.68,JPL,6
P/2015 C1 (TOTAS-Gibbs),57091,2.89267362,0.56246214,13.87749,178.41536,348.86215,20150501.29,JPL,14
C/2015 C2 (SWAN),57128,0.71137246,0.99848881,94.50127,334.13379,49.52993,20150304.57,JPL,4
C/2015 D1 (SOHO),57073,0.02832106,0.99426777,69.61629,234.95302,95.88138,20150219.75,JPL,3
C/2015 D2 (PANSTARRS),57104,5.60598711,0.56825963,31.83385,291.92096,162.85933,20130927.6,JPL,7
C/2015 D3 (PANSTARRS),57452,8.14888976,1.00268755,128.51244,2.81794,156.98052,20160430.26,JPL,20
C/2015 D4 (Borisov),57111,0.86167786,0.98906894,77.30174,314.69429,305.81032,20141028.24,JPL,14
C/2015 D5 (Kowalski),57105,4.57618908,0.4996135,20.39899,40.13081,74.57008,20140416.7,JPL,21
P/2015 D6 (Lemmon-PANSTARRS),57104,4.5636995,0.36956058,20.18392,125.56582,46.3506,20150714.08,JPL,9
C/2015 ER61 (PANSTARRS),57836,1.04213288,0.99729432,6.34869,68.1918,235.22187,20170509.94,JPL,51
C/2015 E61-B (PANSTARRS),57929,1.04475291,1.0000142,6.35239,68.3487,235.26432,20170509.92,JPL,1
P/2015 F1 (PANSTARRS),57159,2.54159708,0.27824608,2.8044,187.12884,40.43,20150314.92,JPL,19
C/2015 F2 (Polonia),57156,1.21055165,0.96844165,28.69374,352.03405,262.55162,20150428.82,JPL,20
C/2015 F3 (SWAN),57127,0.8344412,0.99639986,73.38651,57.56628,31.63951,20150309.36,JPL,5
C/2015 F4 (Jacques),57256,1.64392552,0.98587272,48.70495,36.34649,285.95807,20150810.86,JPL,28
C/2015 F5 (SWAN-Xingming),57133,0.34599531,0.97763553,149.25903,13.38395,287.73657,20150328.1,JPL,9
C/2015 GX (PANSTARRS),57278,1.97175341,0.8781985,90.25454,108.95789,235.5155,20150826.66,JPL,27
C/2015 G2 (MASTER),57247,0.77986022,1.00039361,147.56281,257.45881,110.05879,20150523.79,JPL,25
C/2015 H1 (Bressi),57169,1.9263553,0.94078282,140.65558,21.75642,325.80439,20150328.62,JPL,18
C/2015 H2 (PANSTARRS),57589,4.96716138,1.00310236,33.70511,287.90426,350.69193,20160913.24,JPL,22
P/2015 HG16 (PANSTARRS),57290,3.12924884,0.34573477,18.86669,48.00477,59.37255,20140627.55,JPL,6
C/2015 J1 (PANSTARRS),57242,6.01956981,1.00318009,94.99828,315.46795,219.99218,20140629.97,JPL,11
C/2015 J2 (PANSTARRS),57216,4.32038583,0.98250386,17.28183,203.6889,56.75589,20150908.91,JPL,12
P/2015 J3 (NEOWISE),57208,1.49409889,0.55404311,8.12524,129.29545,111.42136,20150303.77,JPL,9
C/2015 K1 (MASTER),57263,2.55748844,0.98583723,29.38173,280.19609,5.17705,20141013.58,JPL,19
C/2015 K2 (PANSTARRS),57169,1.4552677,0.99438743,29.1098,15.77005,223.71418,20150608.8,JPL,6
C/2015 K4 (PANSTARRS),57180,2.00765167,1.00009132,80.25425,357.53832,250.77111,20150501.77,JPL,10
P/2015 K5 (PANSTARRS),57185,2.98612853,0.55396246,39.98728,105.99688,134.26891,20150606.38,JPL,6
C/2015 LC2 (PANSTARRS),57652,5.89176982,1.00142615,93.70942,341.8685,223.56624,20150501.95,JPL,24
C/2015 M1 (PANSTARRS),57203,2.09160239,0.99458615,57.30966,163.98299,100.29164,20150515.68,JPL,9
P/2015 M2 (PANSTARRS),57418,5.91279171,0.17907944,3.97387,224.78731,86.61162,20150831.14,JPL,11
C/2015 M3 (PANSTARRS),57274,3.55241418,0.97328351,65.95107,123.76258,143.09284,20150826.23,JPL,12
C/2015 O1 (PANSTARRS),57856,3.72988719,0.99991191,127.20936,89.57455,299.84851,20180218.96,JPL,27
P/2015 P4 (PANSTARRS),57287,2.52516169,0.58424145,8.71375,280.81735,104.74666,20160119.03,JPL,11
P/2015 PD229 (Cameron-ISON),57318,4.83188225,0.32673163,2.02687,352.37068,342.77353,20150814.22,JPL,17
C/2015 Q1 (Scotti),57340,1.75169883,0.48922721,22.64933,198.9669,203.31053,20150909.16,JPL,21
P/2015 Q2 (Pimentel),57276,1.81912314,0.75439025,146.20216,244.40809,228.24497,20150910.34,JPL,7
C/2015 R1 (PANSTARRS),57313,2.1654484,0.63286442,22.66826,300.5371,48.5141,20150625.77,JPL,18
P/2015 R2 (PANSTARRS),57278,2.47312005,0.45199628,15.54538,149.65262,168.66902,20150608.24,JPL,6
C/2015 R3 (PANSTARRS),57321,4.90329387,0.99853813,83.61349,272.02082,36.41156,20140211.88,JPL,9
C/2015 T2 (PANSTARRS),57614,6.93515484,1.00040104,124.53987,30.78128,51.05722,20170520.72,JPL,15
P/2015 T3 (PANSTARRS),57310,2.20585265,0.4346785,12.16571,199.23766,119.07383,20150312.02,JPL,2
C/2015 T4 (PANSTARRS),57372,2.296376,0.97361962,87.91718,270.1358,251.78761,20160618.95,JPL,24
C/2015 T5 (Sheppard-Tholen),57376,9.33831845,0.66609076,11.04834,61.84023,311.1924,20160124.53,JPL,5
P/2015 TO19 (Lemmon-PANSTARRS),57329,2.92547362,0.35897734,6.49988,89.28201,321.65056,20160306.98,JPL,7
P/2015 TP200 (LINEAR),57695,3.38531467,0.53614393,8.77229,82.73465,6.97553,20161028.2,JPL,23
C/2015 TQ209 (LINEAR),57370,1.41313685,0.99906084,11.39245,281.50181,224.08316,20160827.58,JPL,16
C/2015 V1 (PANSTARRS),57850,4.26657032,1.00052506,139.23119,179.65575,197.19307,20171217.84,JPL,27
C/2015 V2 (Johnson),57753,1.63693315,1.00167351,49.87484,164.8989,69.85261,20170612.35,JPL,39
C/2015 V3 (PANSTARRS),57410,4.23568875,0.99484837,86.23178,0.82117,2.3409,20151124.87,JPL,21
C/2015 V4 (PANSTARRS),57465,5.45962826,0.70560168,60.7513,306.90682,179.89633,20160827.99,JPL,13
C/2015 VL62 (Lemmon-Yeung-PANSTARRS),57824,2.7202615,1.0020287,165.61409,128.35965,94.54597,20170828.59,JPL,17
C/2015 WZ (PANSTARRS),57512,1.37663772,0.99287314,134.13493,66.71065,40.04582,20160415.8,JPL,26
C/2015 W1 (Gibbs),57389,2.23188352,1.00128986,87.31817,48.11375,114.31485,20160517.19,JPL,15
P/2015 W2 (Catalina),57361,2.67833331,0.63410811,11.61125,117.62562,294.24711,20150930.89,JPL,8
P/2015 X1 (PANSTARRS),57337,2.10354953,0.42039321,12.16224,219.02974,161.79131,20151010.68,JPL,6
C/2015 XY1 (Lemmon),57731,7.92780135,1.0026151,148.83419,196.37598,281.61633,20180430.41,JPL,16
C/2015 X2 (Catalina),57368,1.90455752,0.87908135,72.45848,42.01841,101.09414,20151220.72,JPL,8
P/2015 X3 (PANSTARRS),57358,2.82194661,0.43818451,24.37077,306.87303,77.33474,20150807.78,JPL,3
C/2015 X4 (Elenin),57417,3.39465697,0.81279759,29.50489,176.32806,262.63581,20151103.46,JPL,19
C/2015 X5 (PANSTARRS),57670,6.80218215,1.00254273,124.27545,27.73843,122.31037,20171230.94,JPL,18
P/2015 X6 (PANSTARRS),57369,2.28729725,0.16967878,4.55805,329.02895,107.11365,20160318.67,JPL,6
C/2015 X7 (ATLAS),57673,3.68456242,1.00194086,57.57797,348.48997,139.88406,20160730.26,JPL,20
C/2015 X8 (NEOWISE),57409,1.19027035,0.93910973,155.28171,20.40029,191.11188,20151023.12,JPL,22
C/2015 Y1 (LINEAR),57448,2.51405409,0.99138533,71.21901,24.71049,135.77777,20160515.18,JPL,18
C/2015 YG1 (NEOWISE),57423,2.07340544,0.87923315,57.33593,102.79149,350.51189,20150928.97,JPL,20
C/2016 A1 (PANSTARRS),57792,5.32810734,1.00167366,121.18018,10.30219,128.17485,20171123.23,JPL,20
P/2016 A2 (Christensen),57395,3.44677723,0.27386796,26.78473,139.88155,291.73695,20150616.99,JPL,7
P/2016 A3 (PANSTARRS),57669,4.78964831,0.3786487,8.59366,338.4529,187.79603,20170413.48,JPL,17
C/2016 A5 (PANSTARRS),57404,2.9469085,0.99761715,40.31851,321.61651,136.2155,20150628.34,JPL,7
C/2016 A6 (PANSTARRS),57408,2.41436919,0.99398187,120.96221,141.20325,300.24695,20151106.19,JPL,10
P/2016 A7 (PANSTARRS),57466,2.17664728,0.56661929,16.63743,352.46978,221.46608,20160225.86,JPL,13
C/2016 A8 (LINEAR),57610,1.88112896,0.94634762,148.21184,130.26535,111.23216,20160830.67,JPL,14
C/2016 B1 (NEOWISE),57840,3.20619886,0.99239482,50.47616,8.55947,231.95416,20161204.72,JPL,21
P/2016 BA14 (PANSTARRS),57680,1.00866495,0.66617928,18.91809,351.90222,180.53122,20160315.51,JPL,57
C/2016 C1 (PANSTARRS),57659,8.46004493,1.00526361,56.18114,328.64123,181.77958,20160217.64,JPL,15
C/2016 C2 (NEOWISE),57458,1.55975138,0.97562844,38.15651,214.40337,24.40456,20160419.6,JPL,14
C/2016 E1 (PANSTARRS),57650,8.17738639,1.00311883,131.88708,47.23288,233.0308,20170531.21,JPL,9
C/2016 E2 (Kowalski),57465,1.07394248,0.99226725,135.94581,321.71984,186.64547,20160206.44,JPL,5
P/2016 G1 (PANSTARRS),57505,2.04067511,0.21002795,10.96848,111.27888,204.07573,20170126.23,JPL,8
P/2016 J1-A (PANSTARRS),57559,2.44801451,0.22826494,14.33019,46.58554,199.85623,20160624.21,JPL,9
P/2016 J1-B (PANSTARRS),57539,2.44806336,0.22823069,14.33116,46.57924,199.85551,20160624.12,JPL,7
C/2016 J2 (Denneau),57522,1.51838211,0.99773156,130.34313,318.47303,186.19776,20160411.94,JPL,5
P/2016 J3 (STEREO),57521,0.46693636,0.88035262,25.32992,210.73782,259.0085,20160521.45,JPL,4
C/2016 KA (Catalina),57548,5.40085599,0.9990191,104.62931,63.11248,317.55855,20160201.45,JPL,12
C/2016 K1 (LINEAR),57596,2.29152214,1.0002756,90.84601,18.25348,325.7026,20160713.38,JPL,12
C/2016 M1 (PANSTARRS),57867,2.21080012,0.99886211,90.99501,209.82332,92.20067,20180810.21,JPL,14
C/2016 N4 (MASTER),57857,3.19906246,0.99947017,72.55958,55.95754,354.03301,20170916.61,JPL,15
C/2016 N6 (PANSTARRS),57889,2.66939741,0.99842611,105.83036,162.80004,298.97998,20180718.23,JPL,11
P/2016 P1 (PANSTARRS),57606,2.28053278,0.29387538,25.766,267.42956,319.53295,20150907.45,JPL,2
C/2016 P4 (PANSTARRS),57618,5.88757758,0.98193707,29.89162,356.01631,320.79763,20161016.65,JPL,2
C/2016 Q2 (PANSTARRS),57801,7.08825198,0.99939797,109.44109,84.39703,322.32027,20210510.21,JPL,11
C/2016 Q4 (Kowalski),57635,7.08393963,0.57811109,7.25666,99.48409,271.32845,20180128.33,JPL,3
C/2016 R2 (PANSTARRS),57967,2.60228483,0.99653141,58.2193,33.19367,80.56996,20180509.58,JPL,14
C/2016 R3 (Borisov),57646,0.44679527,0.99552529,53.06733,118.13391,78.66957,20161011,JPL,2
P/2016 R4 (Gibbs),57652,2.80052328,0.4750624,10.86209,174.05695,168.34679,20160720.49,JPL,4
C/2016 S1 (PANSTARRS),57699,2.4119068,0.70884602,94.68967,273.6113,227.53821,20170316.81,JPL,11
C/2016 T1 (Matheny),57717,2.30001553,0.98175968,129.81803,137.34649,56.23014,20170201.65,JPL,10
C/2016 T2 (Matheny),57721,1.9078124,0.98124897,81.31113,92.28051,339.09923,20161229.1,JPL,15
C/2016 T3 (PANSTARRS),57809,2.64950921,0.98159324,22.67456,194.67305,271.75037,20170906.96,JPL,18
C/2016 U1 (NEOWISE),57734,0.31916821,1.00024966,46.4347,162.74857,61.42837,20170114.02,JPL,7
C/2016 VZ18 (PANSTARRS),57804,0.91026591,0.99532288,24.03565,36.38623,98.95479,20170307.38,JPL,19
P/2016 WM48 (Lemmon),57760,1.74806964,0.78670133,117.54767,35.85684,59.87448,20170226.79,JPL,14
C/2016 X1 (Lemmon),57793,7.56332734,0.99843614,26.4443,224.57694,256.42132,20190429.6,JPL,7
C/2017 A1 (PANSTARRS),57789,2.2904437,0.97157467,49.79444,2.04167,121.0665,20170517.12,JPL,9
C/2017 A3 (Elenin),57788,3.85453786,0.91106778,98.50832,304.10758,97.9042,20170130.61,JPL,10
C/2017 AB5 (PANSTARRS),57983,9.21719906,1.00048489,32.43135,78.34278,42.69192,20180216.83,JPL,2
C/2017 B3 (LINEAR),57839,3.92732626,1.00216689,54.21879,284.57986,2.21991,20190202.06,JPL,7
P/2017 B4 (PANSTARRS),57785,2.83642649,0.35791618,20.49402,14.74311,121.78489,20170121.86,JPL,2
C/2017 C1 (NEOWISE),57814,1.50172868,0.92774343,65.75129,110.2024,357.45777,20170118.94,JPL,5
C/2017 C2 (PANSTARRS),57821,2.43099004,0.97529837,118.58396,138.77552,249.81916,20170121.62,JPL,9
P/2017 D1 (Fuls),57610,2.68779828,0.44032727,20.73268,7.25787,82.33571,20160628.3,JPL,3
C/2017 D2 (Barros),57963,2.48587885,0.9982012,31.26568,334.33886,331.04199,20170714.53,JPL,9
C/2017 D3 (ATLAS),57869,4.97134714,1.00179106,125.64854,340.7711,186.60067,20170426.87,JPL,9
P/2017 D4 (PANSTARRS),57815,2.7544389,0.6290245,10.33959,209.78617,266.10362,20160906.61,JPL,4
C/2017 D5 (PANSTARRS),57817,2.16718551,0.98069982,131.03859,287.82176,92.72119,20170108.86,JPL,1
C/2017 E1 (Borisov),57828,0.90066296,1.00257617,14.55413,152.4734,142.7329,20170410.14,JPL,8
C/2017 E2 (Tsuchinshan),57833,2.35294126,0.8908328,79.16824,89.45986,11.5623,20160512.22,JPL,9
C/2017 E3 (PANSTARRS),57881,5.9153225,1.00464955,70.66128,333.64602,220.76051,20170531.4,JPL,7
C/2017 E4 (Lovejoy),57843,0.49357325,0.99896671,88.18677,87.24385,223.17183,20170423.31,JPL,11
C/2017 E5 (Lemmon),57826,1.78290527,0.99541315,122.63773,306.75147,206.19182,20160610.86,JPL,2
